Data. Index (generated),Date,Dev By,Document Index (generated),Sever By,Source,Update Date,Confirmed,Deaths,Hospitalized,New Confirmed,New Deaths,New Hospitalized,New Recovered,Number of Records per timeline.json,Recovered
382,1/17/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,12054,70,2969,374,1,264,109,1,9015
383,1/18/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,12423,70,3147,369,0,178,191,1,9206
384,1/19/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,12594,70,3168,171,0,21,150,1,9356
385,1/20/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,12653,71,2961,59,1,-207,265,1,9621
386,1/21/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,12795,71,2882,142,0,-79,221,1,9842
387,1/22/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,13104,71,2809,309,0,-73,382,1,10224
388,1/23/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,13302,72,2782,198,1,-27,224,1,10448
389,1/24/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,13500,73,2860,198,1,78,119,1,10567
390,1/25/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,13687,75,2950,187,2,90,95,1,10662
391,1/26/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,14646,75,3679,959,0,729,230,1,10892
392,1/27/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,15465,76,4335,819,1,656,162,1,11054
393,1/28/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,16221,76,4858,756,0,523,233,1,11287
394,1/29/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,17023,76,5551,802,0,693,109,1,11396
395,1/30/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,17953,77,6371,930,1,820,109,1,11505
396,1/31/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,18782,77,7090,829,0,719,110,1,11615
397,2/1/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,19618,77,7027,836,0,-63,899,1,12514
398,2/2/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,20454,79,7158,836,2,131,703,1,13217
399,2/3/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,21249,79,7169,795,0,11,784,1,14001
400,2/4/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,22058,79,7181,809,0,12,797,1,14798
401,2/5/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,22644,79,7234,586,0,53,533,1,15331
402,2/6/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,23134,79,6781,490,0,-453,943,1,16274
403,2/7/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,23371,79,6350,237,0,-431,668,1,16942
404,2/8/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,23557,79,6068,186,0,-282,468,1,17410
405,2/9/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,23746,79,5301,189,0,-767,956,1,18366
406,2/10/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,23903,80,4909,157,1,-392,548,1,18914
407,2/11/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24104,80,4225,201,0,-684,885,1,19799
408,2/12/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24279,80,3989,175,0,-236,411,1,20210
409,2/13/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24405,80,3145,126,0,-844,970,1,21180
410,2/14/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24571,80,2380,166,0,-765,931,1,22111
411,2/15/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24714,82,1749,143,2,-631,772,1,22883
412,2/16/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24786,82,1141,72,0,-608,680,1,23563
413,2/17/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,24961,82,1182,175,0,41,134,1,23697
414,2/18/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25111,82,1083,150,0,-99,249,1,23946
415,2/19/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25241,83,1088,130,1,5,124,1,24070
416,2/20/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25323,83,1111,82,0,23,59,1,24129
417,2/21/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25415,83,1047,92,0,-64,156,1,24285
418,2/22/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25504,83,1060,89,0,13,76,1,24361
419,2/23/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25599,83,1070,95,0,10,85,1,24446
420,2/24/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25692,83,1067,93,0,-3,96,1,24542
421,2/25/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25764,83,947,72,0,-120,192,1,24734
422,2/26/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25809,83,774,45,0,-173,218,1,24952
423,2/27/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25881,83,776,72,0,2,70,1,25022
424,2/28/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,25951,83,740,70,0,-36,106,1,25128
425,3/1/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26031,83,624,80,0,-116,196,1,25324
426,3/2/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26073,84,569,42,1,-55,96,1,25420
427,3/3/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26108,84,541,35,0,-28,63,1,25483
428,3/4/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26162,85,515,54,1,-26,79,1,25562
429,3/5/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26241,85,515,79,0,0,79,1,25641
430,3/6/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26305,85,534,64,0,19,45,1,25686
431,3/7/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26370,85,541,65,0,7,58,1,25744
432,3/8/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26441,85,579,71,0,38,33,1,25777
433,3/9/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26501,85,565,60,0,-14,74,1,25851
434,3/10/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26540,85,509,39,0,-56,95,1,25946
435,3/11/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26598,85,513,58,0,4,54,1,26000
436,3/12/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26679,85,538,81,0,25,56,1,26056
437,3/13/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26757,86,585,78,1,47,30,1,26086
438,3/14/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,26927,86,687,170,0,102,68,1,26154
439,3/15/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27005,87,684,78,1,-3,80,1,26234
440,3/16/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27154,87,768,149,0,84,65,1,26299
441,3/17/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27402,88,975,248,1,207,40,1,26339
442,3/18/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27494,89,1028,92,1,53,38,1,26377
443,3/19/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27594,90,1054,100,1,26,73,1,26450
444,3/20/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27713,90,1111,119,0,57,62,1,26512
445,3/21/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27803,90,1115,90,0,4,86,1,26598
446,3/22/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,27876,91,1122,73,1,7,65,1,26663
447,3/23/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28277,92,1419,401,1,297,103,1,26766
448,3/24/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28346,92,1381,69,0,-38,107,1,26873
449,3/25/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28443,92,1405,97,0,24,73,1,26946
450,3/26/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28577,92,1453,134,0,48,86,1,27032
451,3/27/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28657,93,1428,80,1,-25,104,1,27136
452,3/28/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28734,94,1401,77,1,-27,103,1,27239
453,3/29/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28773,94,1366,39,0,-35,74,1,27313
454,3/30/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28821,94,1348,48,0,-18,66,1,27379
455,3/31/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28863,94,1343,42,0,-5,47,1,27426
456,4/1/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28889,94,1247,26,0,-96,122,1,27548
457,4/2/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,28947,94,1247,58,0,0,58,1,27606
458,4/3/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,29031,95,1268,84,1,21,62,1,27668
459,4/4/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,29127,95,1258,96,0,-10,106,1,27774
460,4/5/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,29321,95,1386,194,0,128,66,1,27840
461,4/6/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,29571,95,1528,250,0,142,108,1,27948
462,4/7/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,29905,95,1741,334,0,213,121,1,28069
463,4/8/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,30310,95,2114,405,0,373,32,1,28101
464,4/9/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,30869,96,2645,559,1,531,27,1,28128
465,4/10/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,31658,97,3400,789,1,755,33,1,28161
466,4/11/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,32625,97,4314,967,0,914,53,1,28214
467,4/12/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,33610,97,5265,985,0,951,34,1,28248
468,4/13/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,34575,97,6190,965,0,925,40,1,28288
469,4/14/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,35913,97,7494,1338,0,1304,34,1,28322
470,4/15/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,37456,97,8976,1543,0,1482,61,1,28383
471,4/16/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,39038,97,10461,1582,0,1485,97,1,28480
472,4/17/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,40585,99,11916,1547,2,1455,90,1,28570
473,4/18/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,42352,101,13568,1767,2,1652,113,1,28683
474,4/19/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,43742,104,14851,1390,3,1283,104,1,28787
475,4/20/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,45185,108,16119,1443,4,1268,171,1,28958
476,4/21/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,46643,110,17162,1458,2,1043,413,1,29371
477,4/22/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,48113,117,18148,1470,7,986,477,1,29848
478,4/23/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,50183,121,19873,2070,4,1725,341,1,30189
479,4/24/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,53022,129,22327,2839,8,2454,377,1,30566
480,4/25/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,55460,140,24207,2438,11,1880,547,1,31113
481,4/26/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,57508,148,25767,2048,8,1560,480,1,31593
482,4/27/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,59687,163,25973,2179,15,206,1958,1,33551
483,4/28/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,61699,178,27119,2012,15,1146,851,1,34402
484,4/29/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,63570,188,27988,1871,10,869,992,1,35394
485,4/30/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,65153,203,28696,1583,15,708,860,1,36254
486,5/1/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,67044,224,28745,1891,21,49,1821,1,38075
487,5/2/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,68984,245,29481,1940,21,736,1183,1,39258
488,5/3/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,71025,276,29765,2041,31,284,1726,1,40984
489,5/4/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,72788,303,30011,1763,27,246,1490,1,42474
490,5/5/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,74900,318,30222,2112,15,211,1886,1,44360
491,5/6/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,76811,336,29680,1911,18,-542,2435,1,46795
492,5/7/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,78855,363,29320,2044,27,-360,2377,1,49172
493,5/8/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,81274,382,29473,2419,19,153,2247,1,51419
494,5/9/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,83375,399,29371,2101,17,-102,2186,1,53605
495,5/10/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,85005,421,29376,1630,22,5,1603,1,55208
496,5/11/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,86924,452,29435,1919,31,59,1829,1,57037
497,5/12/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,88907,486,29378,1983,34,-57,2006,1,59043
498,5/13/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,93794,518,32661,4887,32,3283,1572,1,60615
499,5/14/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,96050,548,33186,2256,30,525,1701,1,62316
500,5/15/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,99145,565,34913,3095,17,1727,1351,1,63667
501,5/16/21,https://www.kidkarnmai.com/,1,https://smilehost.asia/,https://covid19.th-stat.com/,16/05/2021 11:50,101447,589,35055,2302,24,142,2136,1,65803
